code,name,address,latitude,longitude,summary,description,휴무일,운영시간,imageUrl,category
P1070,한국미술관,서울특별시 종로구 인사동길 12 (인사동),37.57189615,126.9872306,한국미술관은(는) 서울의 대표적인 명소입니다.,한국미술관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1071,한국방송회관코바코홀,서울특별시 양천구 목동동로 233 (목동),37.52698169,126.8713942,한국방송회관코바코홀은(는) 서울의 대표적인 명소입니다.,한국방송회관코바코홀은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1072,한국색동박물관,서울특별시 종로구 율곡로10길 85-7 (권농동),37.57388778,126.9920913,한국색동박물관은(는) 서울의 대표적인 명소입니다.,한국색동박물관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1073,한국영상자료원,서울특별시 마포구 월드컵북로 400 (상암동),37.58065618,126.8898393,한국영상자료원은(는) 서울의 대표적인 명소입니다.,한국영상자료원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1074,한국유림독립운동파리장서비,서울특별시 중구 동호로 257-8 (장충동2가),37.55850005,127.0038146,한국유림독립운동파리장서비은(는) 서울의 대표적인 명소입니다.,한국유림독립운동파리장서비은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1075,한국은행 본관,경북 김천시 혁신로 269,36.12469285,128.1788745,한국은행 본관은(는) 서울의 대표적인 명소입니다.,한국은행 본관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1076,한국이슬람교 서울중앙성원,서울특별시 용산구 우사단로10길 39 (한남동),37.53327977,126.997298,한국이슬람교 서울중앙성원은(는) 서울의 대표적인 명소입니다.,한국이슬람교 서울중앙성원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1077,한류스타거리,서울 강남구 압구정동 516,37.52764136,127.0422025,한류스타거리은(는) 서울의 대표적인 명소입니다.,한류스타거리은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1078,한복남 경복궁점,서울특별시 종로구 사직로 133-5,37.57623374,126.9733029,한복남 경복궁점은(는) 서울의 대표적인 명소입니다.,한복남 경복궁점은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1079,한복남 프리미엄점,서울특별시 종로구 사직로 133-9 (적선동),37.57641014,126.9732302,한복남 프리미엄점은(는) 서울의 대표적인 명소입니다.,한복남 프리미엄점은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1080,한상수자수박물관,서울특별시 성북구 성북로16길 4-10 (성북동),37.59361394,127.0009336,한상수자수박물관은(는) 서울의 대표적인 명소입니다.,한상수자수박물관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1081,한생연 생명과학박물관,서울특별시 양천구 목동동로 206-1 (목동),37.52392536,126.8720147,한생연 생명과학박물관은(는) 서울의 대표적인 명소입니다.,한생연 생명과학박물관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1082,한생연 실험누리과학관,서울특별시 강남구 도곡로 408 (대치동),37.49662252,127.0552332,한생연 실험누리과학관은(는) 서울의 대표적인 명소입니다.,한생연 실험누리과학관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1083,한생연 휴먼탐구과학관,"서울특별시 서초구 신반포로3길 8 (반포동) 6층 604, 608, 612호",37.50213895,126.986904,한생연 휴먼탐구과학관은(는) 서울의 대표적인 명소입니다.,한생연 휴먼탐구과학관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1084,한생연융합교육과학관,서울특별시 종로구 성균관로15길 32 (명륜1가),37.58944374,126.9967021,한생연융합교육과학관은(는) 서울의 대표적인 명소입니다.,한생연융합교육과학관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1085,한생연인간과로봇과학관,서울특별시 송파구 올림픽로 145 (잠실동) 리센츠상가 5층,37.51198046,127.0870419,한생연인간과로봇과학관은(는) 서울의 대표적인 명소입니다.,한생연인간과로봇과학관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1086,한성백제박물관,서울 송파구 위례성대로 71,37.51541268,127.120895,한성백제박물관은(는) 서울의 대표적인 명소입니다.,한성백제박물관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1087,한성아트홀,서울특별시 종로구 창경궁로 254 (명륜2가),37.58374303,126.9999633,한성아트홀은(는) 서울의 대표적인 명소입니다.,한성아트홀은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1088,한양공원,서울특별시 송파구 송파동 152,37.50399703,127.1155133,한양공원은(는) 서울의 대표적인 명소입니다.,한양공원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1089,한양대학교 박물관,서울특별시 성동구 왕십리로 222 (사근동),37.55450364,127.0466112,한양대학교 박물관은(는) 서울의 대표적인 명소입니다.,한양대학교 박물관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1090,한양도성,서울 종로구 삼청동,37.59372718,126.9859956,한양도성은(는) 서울의 대표적인 명소입니다.,한양도성은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1091,한양도성유적전시관,서울특별시 중구 소월로 99 (회현동1가),37.55418672,126.9818093,한양도성유적전시관은(는) 서울의 대표적인 명소입니다.,한양도성유적전시관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1092,한전갤러리,서울특별시 서초구 효령로72길 60,37.48560466,127.0280788,한전갤러리은(는) 서울의 대표적인 명소입니다.,한전갤러리은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1093,한전아트센터 공연장,서울특별시 서초구 효령로72길 60 (서초동),37.48560466,127.0280788,한전아트센터 공연장은(는) 서울의 대표적인 명소입니다.,한전아트센터 공연장은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1094,항동철길,서울 구로구 오리로 1189,37.4888592,126.8351783,항동철길은(는) 서울의 대표적인 명소입니다.,항동철길은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1095,해방촌마을,서울특별시 용산구 신흥로3가길 66 (용산동2가),37.54308154,126.9842842,해방촌마을은(는) 서울의 대표적인 명소입니다.,해방촌마을은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1096,해풍부원군윤택영댁재실,서울특별시 중구 퇴계로34길 28,37.55954227,126.9947387,해풍부원군윤택영댁재실은(는) 서울의 대표적인 명소입니다.,해풍부원군윤택영댁재실은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1097,향기억,서울특별시 강남구 선릉로157길 23 (신사동),37.52610641,127.0379447,향기억은(는) 서울의 대표적인 명소입니다.,향기억은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1098,향림도시농업체험원,서울 은평구 연서로43길 16-15,37.62800323,126.9267646,향림도시농업체험원은(는) 서울의 대표적인 명소입니다.,향림도시농업체험원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1099,허브체험공원,서울특별시 강동구 둔촌동 575-3,37.53647594,127.1510173,허브체험공원은(는) 서울의 대표적인 명소입니다.,허브체험공원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1100,허준근린공원,서울 강서구 허준로5길 42,37.56819154,126.8522882,허준근린공원은(는) 서울의 대표적인 명소입니다.,허준근린공원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1101,허준박물관,서울 강서구 허준로 87,37.56787997,126.8509984,허준박물관은(는) 서울의 대표적인 명소입니다.,허준박물관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P1102,헌릉과 인릉,서울 서초구 헌인릉길 36-10,37.46536443,127.0820878,헌릉과 인릉은(는) 서울의 대표적인 명소입니다.,헌릉과 인릉은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
